instance_id,genre
163,Movie
164,Comedy
165,Children's Music
166,Comedy
167,Comedy
168,Blues
169,Movie
170,Folk
171,Comedy
172,Folk
173,Movie
174,Movie
175,Soul
176,Movie
177,Soul
178,Movie
179,Comedy
180,Soul
181,Movie
182,Soul
183,Soul
184,Comedy
185,Movie
186,Hip-Hop
187,Movie
188,Movie
189,Movie
190,Folk
191,Movie
192,Hip-Hop
193,Soul
194,Movie
195,Soul
196,Movie
197,Movie
198,Comedy
199,Movie
200,Folk
201,Ska
202,Movie
203,Folk
204,Movie
205,Soul
206,Soul
207,Folk
208,Movie
209,Comedy
210,Comedy
211,Blues
212,Comedy
213,Ska
214,Electronic
215,Blues
216,Movie
217,Blues
218,Movie
219,Ska
220,Soul
221,Alternative
222,Soul
223,Electronic
224,Blues
225,Ska
226,Movie
227,Ska
228,Movie
229,Movie
230,Comedy
231,Alternative
232,Electronic
233,Movie
234,Ska
235,Movie
236,Movie
237,Movie
238,Movie
239,Comedy
240,Blues
241,Children's Music
242,Blues
243,Electronic
244,Blues
245,Comedy
246,Blues
247,Children's Music
248,Children's Music
249,Alternative
250,Electronic
251,Movie
252,Movie
253,Movie
254,Movie
255,Soul
256,Hip-Hop
257,Movie
258,Movie
259,Children's Music
260,Movie
261,Electronic
262,Alternative
263,Folk
264,Blues
265,Blues
266,Comedy
267,Children's Music
268,Electronic
269,Blues
270,Movie
271,Movie
272,Movie
273,Movie
274,Children's Music
275,Hip-Hop
276,Movie
277,Folk
278,Movie
279,Movie
280,Movie
281,Movie
282,Movie
283,Soul
284,Movie
285,Folk
286,Comedy
287,Children's Music
288,Movie
289,Movie
290,Blues
291,Movie
292,Ska
293,Hip-Hop
294,Movie
295,Movie
296,Movie
297,Folk
298,Blues
299,Comedy
300,Blues
301,Movie
302,Alternative
303,Movie
304,Soul
305,Blues
306,Hip-Hop
307,Movie
308,Blues
309,Movie
310,Hip-Hop
311,Children's Music
312,Ska
313,Movie
314,Movie
315,Movie
316,Movie
317,Folk
318,Blues
319,Movie
320,Children's Music
321,Electronic
322,Alternative
323,Ska
324,Movie
325,Soul
326,Movie
327,Hip-Hop
328,Movie
329,Movie
330,Hip-Hop
331,Blues
332,Movie
333,Folk
334,Movie
335,Movie
336,Blues
337,Movie
338,Movie
339,Comedy
340,Hip-Hop
341,Children's Music
342,Hip-Hop
343,Electronic
344,Comedy
345,Movie
346,Soul
347,Comedy
348,Movie
349,Blues
350,Movie
351,Hip-Hop
352,Comedy
353,Movie
354,Children's Music
355,Movie
356,Movie
357,Hip-Hop
358,Movie
359,Movie
360,Folk
361,Movie
362,Movie
363,Comedy
364,Ska
365,Soul
366,Movie
367,Movie
368,Movie
369,Electronic
370,Blues
371,Folk
372,Electronic
373,Alternative
374,Blues
375,Ska
376,Movie
377,Soul
378,Movie
379,Movie
380,Movie
381,Folk
382,Movie
383,Movie
384,Hip-Hop
385,Blues
386,Movie
387,Ska
388,Folk
389,Movie
390,Movie
391,Hip-Hop
392,Blues
393,Movie
394,Folk
395,Comedy
396,Folk
397,Movie
398,Comedy
399,Hip-Hop
400,Movie
401,Ska
402,Electronic
403,Folk
404,Hip-Hop
405,Hip-Hop
406,Movie
407,Movie
408,Ska
409,Blues
410,Children's Music
411,Blues
412,Hip-Hop
413,Comedy
414,Movie
415,Movie
416,Blues
417,Ska
418,Alternative
419,Ska
420,Blues
421,Movie
422,Ska
423,Movie
424,Hip-Hop
425,Folk
426,Hip-Hop
427,Movie
428,Movie
429,Movie
430,Hip-Hop
431,Soul
432,Electronic
433,Hip-Hop
434,Soul
435,Children's Music
436,Ska
437,Blues
438,Children's Music
439,Soul
440,Movie
441,Soul
442,Soul
443,Movie
444,Movie
445,Children's Music
446,Electronic
447,Ska
448,Blues
449,Electronic
450,Movie
451,Soul
452,Movie
453,Movie
454,Alternative
455,Movie
456,Hip-Hop
457,Hip-Hop
458,Hip-Hop
459,Alternative
460,Ska
461,Electronic
462,Folk
463,Comedy
464,Movie
465,Comedy
466,Movie
467,Children's Music
468,Movie
469,Movie
470,Alternative
471,Soul
472,Movie
473,Movie
474,Movie
475,Comedy
476,Children's Music
477,Electronic
478,Children's Music
479,Ska
480,Comedy
481,Movie
482,Soul
483,Hip-Hop
484,Ska
485,Electronic
486,Ska
487,Movie
488,Movie
489,Hip-Hop
490,Ska
491,Comedy
492,Comedy
493,Children's Music
494,Children's Music
495,Children's Music
496,Movie
497,Folk
498,Movie
499,Hip-Hop
500,Hip-Hop
501,Movie
502,Hip-Hop
503,Ska
504,Movie
505,Hip-Hop
506,Hip-Hop
507,Movie
508,Movie
509,Soul
510,Hip-Hop
511,Movie
512,Movie
513,Folk
514,Movie
515,Movie
516,Blues
517,Electronic
518,Ska
519,Children's Music
520,Comedy
521,Movie
522,Children's Music
523,Folk
524,Hip-Hop
525,Comedy
526,Movie
527,Movie
528,Movie
529,Folk
530,Comedy
531,Ska
532,Movie
533,Blues
534,Movie
535,Comedy
536,Blues
537,Movie
538,Blues
539,Hip-Hop
540,Blues
541,Comedy
542,Ska
543,Hip-Hop
544,Hip-Hop
545,Movie
546,Alternative
547,Electronic
548,Comedy
549,Hip-Hop
550,Movie
551,Movie
552,Blues
553,Ska
554,Folk
555,Movie
556,Folk
557,Blues
558,Children's Music
559,Soul
560,Movie
561,Comedy
562,Soul
563,Children's Music
564,Comedy
565,Comedy
566,Movie
567,Comedy
568,Ska
569,Alternative
570,Movie
571,Movie
572,Movie
573,Movie
574,Comedy
575,Comedy
576,Children's Music
577,Folk
578,Movie
579,Comedy
580,Movie
581,Comedy
582,Children's Music
583,Folk
584,Folk
585,Soul
586,Movie
587,Movie
588,Folk
589,Electronic
590,Movie
591,Movie
592,Children's Music
593,Electronic
594,Folk
595,Comedy
596,Movie
597,Folk
598,Electronic
599,Children's Music
600,Ska
601,Electronic
602,Movie
603,Movie
604,Hip-Hop
605,Blues
606,Comedy
607,Ska
608,Movie
609,Folk
610,Hip-Hop
611,Ska
612,Blues
613,Movie
614,Movie
615,Comedy
616,Ska
617,Soul
618,Electronic
619,Blues
620,Hip-Hop
621,Ska
622,Ska
623,Ska
624,Hip-Hop
625,Children's Music
626,Movie
627,Comedy
628,Movie
629,Folk
630,Movie
631,Comedy
632,Comedy
633,Ska
634,Blues
635,Soul
636,Electronic
637,Ska
638,Alternative
639,Movie
640,Hip-Hop
641,Ska
642,Folk
643,Hip-Hop
644,Electronic
645,Soul
646,Blues
647,Soul
648,Electronic
649,Electronic
650,Comedy
651,Hip-Hop
652,Movie
653,Comedy
654,Hip-Hop
655,Movie
656,Hip-Hop
657,Electronic
658,Movie
659,Soul
660,Comedy
661,Movie
662,Children's Music
663,Ska
664,Movie
665,Hip-Hop
666,Electronic
667,Movie
668,Blues
669,Movie
670,Ska
671,Blues
672,Movie
673,Children's Music
674,Hip-Hop
675,Movie
676,Movie
677,Hip-Hop
678,Folk
679,Hip-Hop
680,Movie
681,Electronic
682,Soul
683,Folk
684,Children's Music
685,Electronic
686,Ska
687,Soul
688,Movie
689,Hip-Hop
690,Blues
691,Hip-Hop
692,Movie
693,Movie
694,Movie
695,Children's Music
696,Children's Music
697,Hip-Hop
698,Alternative
699,Comedy
700,Movie
701,Alternative
702,Blues
703,Soul
704,Comedy
705,Electronic
706,Soul
707,Ska
708,Movie
709,Soul
710,Hip-Hop
711,Ska
712,Ska
713,Movie
714,Children's Music
715,Movie
716,Electronic
717,Electronic
718,Movie
719,Children's Music
720,Folk
721,Comedy
722,Movie
723,Comedy
724,Alternative
725,Ska
726,Ska
727,Comedy
728,Movie
729,Blues
730,Alternative
731,Alternative
732,Children's Music
733,Ska
734,Ska
735,Blues
736,Electronic
737,Electronic
738,Comedy
739,Soul
740,Electronic
741,Comedy
742,Ska
743,Soul
744,Movie
745,Children's Music
746,Movie
747,Children's Music
748,Movie
749,Movie
750,Movie
751,Ska
752,Movie
753,Movie
754,Electronic
755,Alternative
756,Electronic
757,Comedy
758,Movie
759,Folk
760,Children's Music
761,Movie
762,Movie
763,Comedy
764,Blues
765,Hip-Hop
766,Ska
767,Ska
768,Comedy
769,Hip-Hop
770,Alternative
771,Hip-Hop
772,Electronic
773,Hip-Hop
774,Children's Music
775,Movie
776,Children's Music
777,Ska
778,Alternative
779,Children's Music
780,Blues
781,Movie
782,Ska
783,Movie
784,Soul
785,Movie
786,Soul
787,Children's Music
788,Folk
789,Electronic
790,Electronic
791,Soul
792,Ska
793,Electronic
794,Movie
795,Blues
796,Children's Music
797,Children's Music
798,Hip-Hop
799,Movie
800,Children's Music
801,Electronic
802,Movie
803,Comedy
804,Children's Music
805,Folk
806,Hip-Hop
807,Blues
808,Blues
809,Soul
810,Movie
811,Comedy
812,Movie
813,Hip-Hop
814,Movie
815,Children's Music
816,Movie
817,Electronic
818,Ska
819,Ska
820,Electronic
821,Ska
822,Comedy
823,Children's Music
824,Blues
825,Children's Music
826,Comedy
827,Children's Music
828,Soul
829,Ska
830,Electronic
831,Hip-Hop
832,Electronic
833,Movie
834,Blues
835,Alternative
836,Comedy
837,Comedy
838,Folk
839,Blues
840,Folk
841,Soul
842,Children's Music
843,Alternative
844,Hip-Hop
845,Electronic
846,Movie
847,Movie
848,Movie
849,Electronic
850,Electronic
851,Electronic
852,Movie
853,Movie
854,Electronic
855,Electronic
856,Comedy
857,Children's Music
858,Ska
859,Comedy
860,Movie
861,Movie
862,Soul
863,Movie
864,Movie
865,Ska
866,Children's Music
867,Alternative
868,Ska
869,Children's Music
870,Ska
871,Movie
872,Movie
873,Ska
874,Soul
875,Folk
876,Soul
877,Comedy
878,Hip-Hop
879,Blues
880,Movie
881,Ska
882,Electronic
883,Blues
884,Children's Music
885,Soul
886,Movie
887,Movie
888,Movie
889,Ska
890,Movie
891,Children's Music
892,Movie
893,Hip-Hop
894,Movie
895,Electronic
896,Blues
897,Blues
898,Movie
899,Hip-Hop
900,Folk
901,Movie
902,Blues
903,Comedy
904,Soul
905,Electronic
906,Movie
907,Folk
908,Soul
909,Folk
910,Movie
911,Folk
912,Movie
913,Soul
914,Blues
915,Movie
916,Movie
917,Movie
918,Hip-Hop
919,Children's Music
920,Electronic
921,Movie
922,Movie
923,Folk
924,Movie
925,Soul
926,Ska
927,Movie
928,Folk
929,Hip-Hop
930,Movie
931,Movie
932,Children's Music
933,Children's Music
934,Hip-Hop
935,Electronic
936,Blues
937,Blues
938,Movie
939,Comedy
940,Movie
941,Folk
942,Movie
943,Children's Music
944,Movie
945,Soul
946,Movie
947,Folk
948,Electronic
949,Comedy
950,Ska
951,Comedy
952,Children's Music
953,Movie
954,Blues
955,Movie
956,Hip-Hop
957,Children's Music
958,Hip-Hop
959,Movie
960,Alternative
961,Blues
962,Blues
963,Ska
964,Blues
965,Folk
966,Ska
967,Folk
968,Electronic
969,Movie
970,Movie
971,Movie
972,Movie
973,Movie
974,Movie
975,Movie
976,Hip-Hop
977,Movie
978,Movie
979,Movie
980,Alternative
981,Alternative
982,Blues
983,Blues
984,Alternative
985,Hip-Hop
986,Blues
987,Movie
988,Electronic
989,Electronic
990,Ska
991,Movie
992,Comedy
993,Children's Music
994,Electronic
995,Electronic
996,Comedy
997,Movie
998,Comedy
999,Electronic
1000,Soul
1001,Comedy
1002,Folk
1003,Movie
1004,Comedy
1005,Movie
1006,Folk
1007,Movie
1008,Comedy
1009,Blues
1010,Blues
1011,Movie
1012,Soul
1013,Comedy
1014,Movie
1015,Hip-Hop
1016,Movie
1017,Comedy
1018,Movie
1019,Movie
1020,Ska
1021,Movie
1022,Electronic
1023,Ska
1024,Hip-Hop
1025,Ska
1026,Children's Music
1027,Hip-Hop
1028,Folk
1029,Movie
1030,Soul
1031,Movie
1032,Comedy
1033,Folk
1034,Comedy
1035,Movie
1036,Ska
1037,Comedy
1038,Movie
1039,Hip-Hop
1040,Blues
1041,Blues
1042,Ska
1043,Alternative
1044,Movie
1045,Ska
1046,Ska
1047,Movie
1048,Folk
1049,Alternative
1050,Blues
1051,Ska
1052,Movie
1053,Ska
1054,Movie
1055,Movie
1056,Ska
1057,Movie
1058,Movie
1059,Children's Music
1060,Children's Music
1061,Children's Music
1062,Movie
1063,Movie
1064,Electronic
1065,Alternative
1066,Hip-Hop
1067,Movie
1068,Alternative
1069,Children's Music
1070,Folk
1071,Movie
1072,Movie
1073,Electronic
1074,Electronic
1075,Folk
1076,Comedy
1077,Movie
1078,Comedy
1079,Ska
1080,Comedy
1081,Alternative
1082,Comedy
1083,Folk
1084,Electronic
1085,Blues
1086,Blues
1087,Comedy
1088,Electronic
1089,Folk
1090,Comedy
1091,Ska
1092,Soul
1093,Hip-Hop
1094,Children's Music
1095,Movie
1096,Hip-Hop
1097,Ska
1098,Alternative
1099,Soul
1100,Movie
1101,Movie
1102,Hip-Hop
1103,Hip-Hop
1104,Hip-Hop
1105,Movie
1106,Children's Music
1107,Comedy
1108,Ska
1109,Folk
1110,Comedy
1111,Movie
1112,Movie
1113,Blues
1114,Folk
1115,Folk
1116,Soul
1117,Soul
1118,Soul
1119,Comedy
1120,Blues
1121,Children's Music
1122,Children's Music
1123,Children's Music
1124,Movie
1125,Comedy
1126,Electronic
1127,Soul
1128,Movie
1129,Comedy
1130,Blues
1131,Movie
1132,Movie
1133,Movie
1134,Comedy
1135,Children's Music
1136,Movie
1137,Children's Music
1138,Hip-Hop
1139,Hip-Hop
1140,Folk
1141,Hip-Hop
1142,Folk
1143,Movie
1144,Movie
1145,Blues
1146,Soul
1147,Ska
1148,Electronic
1149,Ska
1150,Movie
1151,Movie
1152,Hip-Hop
1153,Electronic
1154,Movie
1155,Children's Music
1156,Comedy
1157,Soul
1158,Ska
1159,Comedy
1160,Comedy
1161,Hip-Hop
1162,Ska
1163,Movie
1164,Electronic
1165,Children's Music
1166,Children's Music
1167,Children's Music
1168,Hip-Hop
1169,Blues
1170,Movie
1171,Comedy
1172,Folk
1173,Movie
1174,Comedy
1175,Movie
1176,Children's Music
1177,Movie
1178,Movie
1179,Movie
1180,Movie
1181,Folk
1182,Folk
1183,Blues
1184,Children's Music
1185,Comedy
1186,Movie
1187,Movie
1188,Hip-Hop
1189,Blues
1190,Movie
1191,Electronic
1192,Blues
1193,Electronic
1194,Movie
1195,Hip-Hop
1196,Movie
1197,Folk
1198,Alternative
1199,Electronic
1200,Movie
1201,Movie
1202,Soul
1203,Movie
1204,Hip-Hop
1205,Children's Music
1206,Movie
1207,Electronic
1208,Movie
1209,Movie
1210,Hip-Hop
1211,Movie
1212,Movie
1213,Folk
1214,Folk
1215,Comedy
1216,Blues
1217,Children's Music
1218,Electronic
1219,Movie
1220,Folk
1221,Comedy
1222,Children's Music
1223,Folk
1224,Comedy
1225,Comedy
1226,Movie
1227,Ska
1228,Blues
1229,Alternative
1230,Blues
1231,Movie
1232,Hip-Hop
1233,Soul
1234,Hip-Hop
1235,Folk
1236,Blues
1237,Electronic
1238,Movie
1239,Electronic
1240,Soul
1241,Movie
1242,Ska
1243,Children's Music
1244,Movie
1245,Blues
1246,Movie
1247,Comedy
1248,Folk
1249,Movie
1250,Folk
1251,Alternative
1252,Ska
1253,Movie
1254,Blues
1255,Electronic
1256,Movie
1257,Movie
1258,Movie
1259,Children's Music
1260,Children's Music
1261,Soul
1262,Folk
1263,Movie
1264,Blues
1265,Movie
1266,Movie
1267,Hip-Hop
1268,Hip-Hop
1269,Movie
1270,Blues
1271,Comedy
1272,Folk
1273,Children's Music
1274,Children's Music
1275,Blues
1276,Comedy
1277,Movie
1278,Comedy
1279,Ska
1280,Alternative
1281,Soul
1282,Movie
1283,Blues
1284,Movie
1285,Movie
1286,Blues
1287,Movie
1288,Electronic
1289,Hip-Hop
1290,Movie
1291,Hip-Hop
1292,Comedy
1293,Movie
1294,Movie
1295,Movie
1296,Movie
1297,Blues
1298,Movie
1299,Blues
1300,Comedy
1301,Movie
1302,Ska
1303,Movie
1304,Ska
1305,Folk
1306,Comedy
1307,Children's Music
1308,Comedy
1309,Children's Music
1310,Movie
1311,Folk
1312,Movie
1313,Blues
1314,Movie
1315,Ska
1316,Electronic
1317,Blues
1318,Blues
1319,Movie
1320,Children's Music
1321,Movie
1322,Children's Music
1323,Children's Music
1324,Movie
1325,Movie
1326,Soul
1327,Movie
1328,Comedy
1329,Movie
1330,Movie
1331,Comedy
1332,Folk
1333,Movie
1334,Electronic
1335,Children's Music
1336,Blues
1337,Movie
1338,Folk
1339,Movie
1340,Hip-Hop
1341,Comedy
1342,Soul
1343,Movie
1344,Soul
1345,Ska
1346,Folk
1347,Movie
1348,Electronic
1349,Children's Music
1350,Movie
1351,Movie
1352,Ska
1353,Children's Music
1354,Blues
1355,Ska
1356,Movie
1357,Children's Music
1358,Comedy
1359,Hip-Hop
1360,Movie
1361,Electronic
1362,Movie
1363,Soul
1364,Movie
1365,Movie
1366,Soul
1367,Folk
1368,Blues
1369,Children's Music
1370,Comedy
1371,Soul
1372,Soul
1373,Movie
1374,Electronic
1375,Movie
1376,Movie
1377,Movie
1378,Blues
1379,Folk
1380,Comedy
1381,Movie
1382,Soul
1383,Soul
1384,Children's Music
1385,Electronic
1386,Folk
1387,Movie
1388,Soul
1389,Electronic
1390,Ska
1391,Electronic
1392,Movie
1393,Movie
1394,Soul
1395,Ska
1396,Movie
1397,Movie
1398,Children's Music
1399,Soul
1400,Folk
1401,Movie
1402,Movie
1403,Ska
1404,Folk
1405,Movie
1406,Movie
1407,Movie
1408,Movie
1409,Movie
1410,Comedy
1411,Comedy
1412,Movie
1413,Movie
1414,Electronic
1415,Movie
1416,Folk
1417,Folk
1418,Movie
1419,Blues
1420,Blues
1421,Hip-Hop
1422,Children's Music
1423,Movie
1424,Blues
1425,Ska
1426,Comedy
1427,Blues
1428,Hip-Hop
1429,Movie
1430,Blues
1431,Movie
1432,Movie
1433,Electronic
1434,Children's Music
1435,Electronic
1436,Blues
1437,Movie
1438,Movie
1439,Movie
1440,Movie
1441,Hip-Hop
1442,Electronic
1443,Movie
1444,Soul
1445,Blues
1446,Comedy
1447,Electronic
1448,Blues
1449,Electronic
1450,Movie
1451,Children's Music
1452,Movie
1453,Movie
1454,Hip-Hop
1455,Children's Music
1456,Movie
1457,Children's Music
1458,Movie
1459,Movie
1460,Folk
1461,Movie
1462,Ska
1463,Movie
1464,Movie
1465,Movie
1466,Movie
1467,Electronic
1468,Movie
1469,Electronic
1470,Electronic
1471,Movie
1472,Folk
1473,Movie
1474,Children's Music
1475,Blues
1476,Ska
1477,Electronic
1478,Movie
1479,Movie
1480,Comedy
1481,Soul
1482,Folk
1483,Movie
1484,Folk
1485,Blues
1486,Soul
1487,Blues
1488,Movie
1489,Blues
1490,Electronic
1491,Movie
1492,Hip-Hop
1493,Blues
1494,Hip-Hop
1495,Movie
1496,Blues
1497,Blues
1498,Children's Music
1499,Movie
1500,Movie
1501,Blues
1502,Blues
1503,Movie
1504,Movie
1505,Blues
1506,Comedy
1507,Soul
1508,Movie
1509,Movie
1510,Movie
1511,Movie
1512,Children's Music
1513,Movie
1514,Blues
1515,Movie
1516,Ska
1517,Children's Music
1518,Children's Music
1519,Comedy
1520,Children's Music
1521,Movie
1522,Blues
1523,Movie
1524,Movie
1525,Soul
1526,Alternative
1527,Hip-Hop
1528,Movie
1529,Blues
1530,Movie
1531,Movie
1532,Movie
1533,Movie
1534,Movie
1535,Blues
1536,Hip-Hop
1537,Comedy
1538,Movie
1539,Electronic
1540,Movie
1541,Hip-Hop
1542,Movie
1543,Hip-Hop
1544,Movie
1545,Hip-Hop
1546,Comedy
1547,Comedy
1548,Blues
1549,Children's Music
1550,Folk
1551,Soul
1552,Children's Music
1553,Children's Music
1554,Movie
1555,Blues
1556,Movie
1557,Ska
1558,Movie
1559,Electronic
1560,Hip-Hop
1561,Hip-Hop
1562,Comedy
1563,Ska
1564,Movie
1565,Hip-Hop
1566,Movie
1567,Ska
1568,Movie
1569,Ska
1570,Soul
1571,Folk
1572,Movie
1573,Movie
1574,Movie
1575,Movie
1576,Ska
1577,Children's Music
1578,Folk
1579,Movie
1580,Children's Music
1581,Hip-Hop
1582,Alternative
1583,Movie
1584,Movie
1585,Electronic
1586,Folk
1587,Folk
1588,Children's Music
1589,Folk
1590,Ska
1591,Blues
1592,Comedy
1593,Children's Music
1594,Blues
1595,Movie
1596,Electronic
1597,Movie
1598,Movie
1599,Hip-Hop
1600,Children's Music
1601,Children's Music
1602,Ska
1603,Ska
1604,Movie
1605,Folk
1606,Movie
1607,Folk
1608,Comedy
1609,Movie
1610,Movie
1611,Comedy
1612,Hip-Hop
1613,Movie
1614,Comedy
1615,Ska
1616,Movie
1617,Blues
1618,Movie
1619,Folk
1620,Comedy
1621,Movie
1622,Blues
1623,Folk
1624,Hip-Hop
1625,Movie
1626,Blues
1627,Folk
1628,Children's Music
1629,Movie
1630,Electronic
1631,Soul
1632,Comedy
1633,Comedy
1634,Ska
1635,Movie
1636,Movie
1637,Folk
1638,Electronic
1639,Movie
1640,Ska
1641,Electronic
1642,Folk
1643,Movie
1644,Electronic
1645,Folk
1646,Folk
1647,Ska
1648,Movie
1649,Blues
1650,Hip-Hop
1651,Comedy
1652,Alternative
1653,Alternative
1654,Movie
1655,Soul
1656,Folk
1657,Movie
1658,Children's Music
1659,Children's Music
1660,Children's Music
1661,Movie
1662,Blues
1663,Folk
1664,Movie
1665,Movie
1666,Children's Music
1667,Movie
1668,Ska
1669,Movie
1670,Soul
1671,Movie
1672,Hip-Hop
1673,Soul
1674,Movie
1675,Comedy
1676,Movie
1677,Comedy
1678,Movie
1679,Movie
1680,Folk
1681,Electronic
1682,Folk
1683,Movie
1684,Ska
1685,Movie
1686,Movie
1687,Hip-Hop
1688,Hip-Hop
1689,Comedy
1690,Soul
1691,Movie
1692,Ska
1693,Hip-Hop
1694,Movie
1695,Electronic
1696,Movie
1697,Movie
1698,Soul
1699,Children's Music
1700,Folk
1701,Alternative
1702,Ska
1703,Soul
1704,Soul
1705,Movie
1706,Movie
1707,Folk
1708,Folk
1709,Movie
1710,Movie
1711,Blues
1712,Children's Music
1713,Movie
1714,Movie
1715,Movie
1716,Hip-Hop
1717,Ska
1718,Comedy
1719,Comedy
1720,Comedy
1721,Comedy
1722,Children's Music
1723,Blues
1724,Movie
1725,Hip-Hop
1726,Ska
1727,Alternative
1728,Movie
1729,Movie
1730,Movie
1731,Folk
1732,Folk
1733,Movie
1734,Alternative
1735,Comedy
1736,Movie
1737,Comedy
1738,Movie
1739,Comedy
1740,Electronic
1741,Soul
1742,Hip-Hop
1743,Movie
1744,Ska
1745,Movie
1746,Movie
1747,Folk
1748,Folk
1749,Blues
1750,Comedy
1751,Movie
1752,Movie
1753,Blues
1754,Blues
1755,Movie
1756,Hip-Hop
1757,Ska
1758,Electronic
1759,Comedy
1760,Soul
1761,Ska
1762,Hip-Hop
1763,Hip-Hop
1764,Movie
1765,Alternative
1766,Comedy
1767,Movie
1768,Alternative
1769,Movie
1770,Folk
1771,Movie
1772,Movie
1773,Movie
1774,Children's Music
1775,Movie
1776,Soul
1777,Ska
1778,Movie
1779,Movie
1780,Children's Music
1781,Comedy
1782,Movie
1783,Folk
1784,Movie
1785,Alternative
1786,Ska
1787,Comedy
1788,Movie
1789,Blues
1790,Ska
1791,Movie
1792,Ska
1793,Soul
1794,Soul
1795,Movie
1796,Soul
1797,Hip-Hop
1798,Blues
1799,Ska
1800,Ska
1801,Movie
1802,Folk
1803,Movie
1804,Children's Music
1805,Ska
1806,Movie
1807,Soul
1808,Blues
1809,Movie
1810,Blues
1811,Alternative
1812,Hip-Hop
1813,Folk
1814,Hip-Hop
1815,Movie
1816,Ska
1817,Movie
1818,Ska
1819,Movie
1820,Children's Music
1821,Comedy
1822,Children's Music
1823,Hip-Hop
1824,Movie
1825,Folk
1826,Electronic
1827,Folk
1828,Children's Music
1829,Children's Music
1830,Electronic
1831,Soul
1832,Folk
1833,Hip-Hop
1834,Children's Music
1835,Movie
1836,Children's Music
1837,Folk
1838,Hip-Hop
1839,Alternative
1840,Movie
1841,Alternative
1842,Movie
1843,Hip-Hop
1844,Movie
1845,Hip-Hop
1846,Movie
1847,Children's Music
1848,Movie
1849,Soul
1850,Blues
1851,Movie
1852,Ska
1853,Electronic
1854,Blues
1855,Blues
1856,Blues
1857,Hip-Hop
1858,Movie
1859,Movie
1860,Folk
1861,Movie
1862,Movie
1863,Folk
1864,Movie
1865,Blues
1866,Ska
1867,Movie
1868,Folk
1869,Ska
1870,Electronic
1871,Folk
1872,Movie
1873,Blues
1874,Hip-Hop
1875,Children's Music
1876,Soul
1877,Folk
1878,Movie
1879,Comedy
1880,Children's Music
1881,Movie
1882,Comedy
1883,Movie
1884,Folk
1885,Comedy
1886,Folk
1887,Movie
1888,Electronic
1889,Folk
1890,Movie
1891,Alternative
1892,Children's Music
1893,Movie
1894,Movie
1895,Movie
1896,Soul
1897,Alternative
1898,Movie
1899,Movie
1900,Movie
1901,Comedy
1902,Ska
1903,Comedy
1904,Hip-Hop
1905,Children's Music
1906,Folk
1907,Hip-Hop
1908,Movie
1909,Blues
1910,Movie
1911,Movie
1912,Movie
1913,Children's Music
1914,Movie
1915,Alternative
1916,Movie
1917,Movie
1918,Hip-Hop
1919,Folk
1920,Comedy
1921,Movie
1922,Movie
1923,Movie
1924,Blues
1925,Movie
1926,Hip-Hop
1927,Alternative
1928,Comedy
1929,Ska
1930,Comedy
1931,Movie
1932,Ska
1933,Children's Music
1934,Blues
1935,Hip-Hop
1936,Hip-Hop
1937,Hip-Hop
1938,Movie
1939,Movie
1940,Movie
1941,Movie
1942,Soul
1943,Electronic
1944,Movie
1945,Movie
1946,Folk
1947,Children's Music
1948,Children's Music
1949,Movie
