instance_id,genre
520,Comedy
521,Electronic
522,Children's Music
523,Alternative
524,Hip-Hop
525,Comedy
526,Movie
527,Alternative
528,Movie
529,Folk
530,Comedy
531,Ska
532,Hip-Hop
533,Blues
534,Alternative
535,Comedy
536,Blues
537,Alternative
538,Blues
539,Alternative
540,Blues
541,Comedy
542,Ska
543,Hip-Hop
544,Hip-Hop
545,Comedy
546,Alternative
547,Electronic
548,Comedy
549,Children's Music
550,Movie
551,Movie
552,Blues
553,Ska
554,Folk
555,Hip-Hop
556,Folk
557,Blues
558,Alternative
559,Soul
560,Folk
561,Comedy
562,Soul
563,Alternative
564,Comedy
565,Comedy
566,Movie
567,Comedy
568,Ska
569,Alternative
570,Movie
571,Movie
572,Movie
573,Movie
574,Comedy
575,Comedy
576,Alternative
577,Folk
578,Comedy
579,Comedy
580,Ska
581,Comedy
582,Alternative
583,Folk
584,Folk
585,Soul
586,Hip-Hop
587,Alternative
588,Folk
589,Electronic
590,Comedy
591,Folk
592,Children's Music
593,Electronic
594,Folk
595,Comedy
596,Hip-Hop
597,Folk
598,Electronic
599,Alternative
600,Ska
601,Electronic
602,Soul
603,Ska
604,Hip-Hop
605,Blues
606,Comedy
607,Ska
608,Soul
609,Folk
610,Hip-Hop
611,Ska
612,Blues
613,Ska
614,Ska
615,Comedy
616,Ska
617,Soul
618,Electronic
619,Blues
620,Hip-Hop
621,Ska
622,Ska
623,Ska
624,Hip-Hop
625,Children's Music
626,Folk
627,Comedy
628,Movie
629,Folk
630,Ska
631,Comedy
632,Comedy
633,Ska
634,Blues
635,Soul
636,Hip-Hop
637,Ska
638,Alternative
639,Folk
640,Hip-Hop
641,Ska
642,Folk
643,Hip-Hop
644,Electronic
645,Soul
646,Blues
647,Soul
648,Electronic
649,Electronic
650,Comedy
651,Hip-Hop
652,Hip-Hop
653,Comedy
654,Hip-Hop
655,Electronic
656,Hip-Hop
657,Electronic
658,Electronic
659,Soul
660,Comedy
661,Folk
662,Children's Music
663,Ska
664,Movie
665,Hip-Hop
666,Electronic
667,Hip-Hop
668,Blues
669,Hip-Hop
670,Ska
671,Folk
672,Movie
673,Children's Music
674,Hip-Hop
675,Hip-Hop
676,Folk
677,Hip-Hop
678,Folk
679,Hip-Hop
680,Ska
681,Electronic
682,Soul
683,Folk
684,Children's Music
685,Electronic
686,Ska
687,Soul
688,Soul
689,Hip-Hop
690,Blues
691,Soul
692,Movie
693,Movie
694,Movie
695,Alternative
696,Children's Music
697,Hip-Hop
698,Alternative
699,Comedy
700,Electronic
701,Alternative
702,Blues
703,Soul
704,Comedy
705,Electronic
706,Soul
707,Ska
708,Movie
709,Soul
710,Soul
711,Ska
712,Ska
713,Movie
714,Children's Music
715,Movie
716,Electronic
717,Soul
718,Hip-Hop
719,Children's Music
720,Folk
721,Comedy
722,Movie
723,Comedy
724,Alternative
725,Ska
726,Ska
727,Comedy
728,Soul
729,Folk
730,Alternative
731,Alternative
732,Children's Music
733,Ska
734,Ska
735,Blues
736,Electronic
737,Electronic
738,Comedy
739,Soul
740,Electronic
741,Comedy
742,Ska
743,Soul
744,Movie
745,Children's Music
746,Folk
747,Alternative
748,Hip-Hop
749,Alternative
750,Movie
751,Ska
752,Alternative
753,Soul
754,Soul
755,Alternative
756,Electronic
757,Comedy
758,Movie
759,Folk
760,Children's Music
761,Movie
762,Hip-Hop
763,Comedy
764,Blues
765,Hip-Hop
766,Ska
767,Ska
768,Comedy
769,Hip-Hop
770,Alternative
771,Soul
772,Electronic
773,Hip-Hop
774,Children's Music
775,Hip-Hop
776,Children's Music
777,Ska
778,Alternative
779,Alternative
780,Blues
781,Children's Music
782,Ska
783,Ska
784,Soul
785,Folk
786,Soul
787,Children's Music
788,Folk
789,Electronic
790,Electronic
791,Soul
792,Ska
793,Electronic
794,Electronic
795,Blues
796,Children's Music
797,Alternative
798,Hip-Hop
799,Alternative
800,Alternative
801,Electronic
802,Folk
803,Comedy
804,Children's Music
805,Folk
806,Hip-Hop
807,Blues
808,Blues
809,Soul
810,Alternative
811,Comedy
812,Blues
813,Hip-Hop
814,Hip-Hop
815,Alternative
816,Folk
817,Electronic
818,Ska
819,Ska
820,Electronic
821,Ska
822,Comedy
823,Children's Music
824,Blues
825,Alternative
826,Comedy
827,Children's Music
828,Soul
829,Ska
830,Electronic
831,Hip-Hop
832,Electronic
833,Soul
834,Blues
835,Alternative
836,Comedy
837,Comedy
838,Folk
839,Blues
840,Folk
841,Soul
842,Children's Music
843,Alternative
844,Hip-Hop
845,Electronic
846,Electronic
847,Electronic
848,Soul
849,Electronic
850,Electronic
851,Electronic
852,Alternative
853,Electronic
854,Electronic
855,Electronic
856,Comedy
857,Alternative
858,Ska
859,Comedy
860,Movie
861,Movie
862,Soul
863,Blues
864,Movie
865,Ska
866,Alternative
867,Alternative
868,Ska
869,Alternative
870,Ska
871,Movie
872,Ska
873,Ska
874,Soul
875,Folk
876,Soul
877,Comedy
878,Hip-Hop
879,Soul
880,Movie
881,Ska
882,Electronic
883,Blues
884,Alternative
885,Soul
886,Hip-Hop
887,Movie
888,Movie
889,Ska
890,Electronic
891,Alternative
892,Movie
893,Alternative
894,Comedy
895,Electronic
896,Blues
897,Blues
898,Hip-Hop
899,Soul
900,Folk
901,Movie
902,Blues
903,Comedy
904,Soul
905,Electronic
906,Folk
907,Folk
908,Soul
909,Folk
910,Electronic
911,Folk
912,Movie
913,Soul
914,Blues
915,Movie
916,Ska
917,Folk
918,Hip-Hop
919,Children's Music
920,Electronic
921,Movie
922,Movie
923,Folk
924,Ska
925,Soul
926,Ska
927,Movie
928,Folk
929,Hip-Hop
930,Comedy
931,Movie
932,Alternative
933,Alternative
934,Hip-Hop
935,Electronic
936,Blues
937,Blues
938,Soul
939,Comedy
940,Comedy
941,Folk
942,Hip-Hop
943,Alternative
944,Folk
945,Soul
946,Children's Music
947,Folk
948,Electronic
949,Comedy
950,Ska
951,Comedy
952,Alternative
953,Soul
954,Blues
955,Folk
956,Hip-Hop
957,Children's Music
958,Hip-Hop
959,Alternative
960,Alternative
961,Blues
962,Blues
963,Ska
964,Blues
965,Folk
966,Ska
967,Folk
968,Soul
969,Children's Music
970,Movie
971,Hip-Hop
972,Alternative
973,Alternative
974,Folk
975,Ska
976,Soul
977,Folk
978,Hip-Hop
979,Comedy
980,Alternative
981,Alternative
982,Blues
983,Blues
984,Alternative
985,Hip-Hop
986,Blues
987,Alternative
988,Electronic
989,Electronic
990,Ska
991,Children's Music
992,Comedy
993,Children's Music
994,Electronic
995,Electronic
996,Comedy
997,Movie
998,Comedy
999,Electronic
1000,Soul
1001,Comedy
1002,Folk
1003,Movie
1004,Comedy
1005,Comedy
1006,Folk
1007,Movie
1008,Comedy
1009,Blues
1010,Blues
1011,Comedy
1012,Folk
1013,Comedy
1014,Soul
1015,Hip-Hop
1016,Ska
1017,Comedy
1018,Ska
1019,Alternative
1020,Ska
1021,Ska
1022,Electronic
1023,Ska
1024,Soul
1025,Ska
1026,Alternative
1027,Hip-Hop
1028,Folk
1029,Movie
1030,Soul
1031,Folk
1032,Comedy
1033,Folk
1034,Comedy
1035,Movie
1036,Ska
1037,Comedy
1038,Alternative
1039,Hip-Hop
1040,Blues
1041,Blues
1042,Ska
1043,Alternative
1044,Ska
1045,Ska
1046,Ska
1047,Movie
1048,Folk
1049,Alternative
1050,Blues
1051,Ska
1052,Folk
1053,Ska
1054,Electronic
1055,Hip-Hop
1056,Ska
1057,Hip-Hop
1058,Electronic
1059,Alternative
1060,Alternative
1061,Alternative
1062,Movie
1063,Alternative
1064,Electronic
1065,Alternative
1066,Hip-Hop
1067,Alternative
1068,Alternative
1069,Alternative
1070,Folk
1071,Ska
1072,Hip-Hop
1073,Electronic
1074,Electronic
1075,Alternative
1076,Comedy
1077,Electronic
1078,Comedy
1079,Ska
1080,Comedy
1081,Alternative
1082,Comedy
1083,Folk
1084,Electronic
1085,Blues
1086,Blues
1087,Comedy
1088,Electronic
1089,Folk
1090,Comedy
1091,Ska
1092,Soul
1093,Hip-Hop
1094,Children's Music
1095,Hip-Hop
1096,Hip-Hop
1097,Ska
1098,Alternative
1099,Soul
1100,Electronic
1101,Ska
1102,Hip-Hop
1103,Hip-Hop
1104,Hip-Hop
1105,Movie
1106,Alternative
1107,Comedy
1108,Ska
1109,Folk
1110,Comedy
1111,Ska
1112,Movie
1113,Blues
1114,Folk
1115,Folk
1116,Soul
1117,Soul
1118,Soul
1119,Comedy
1120,Blues
1121,Alternative
1122,Alternative
1123,Alternative
1124,Movie
1125,Comedy
1126,Electronic
1127,Soul
1128,Hip-Hop
1129,Comedy
1130,Blues
1131,Blues
1132,Children's Music
1133,Movie
1134,Comedy
1135,Children's Music
1136,Movie
1137,Children's Music
1138,Alternative
1139,Hip-Hop
1140,Alternative
1141,Alternative
1142,Folk
1143,Movie
1144,Ska
1145,Blues
1146,Soul
1147,Ska
1148,Electronic
1149,Ska
1150,Movie
1151,Movie
1152,Hip-Hop
1153,Electronic
1154,Folk
1155,Alternative
1156,Comedy
1157,Soul
1158,Ska
1159,Comedy
1160,Comedy
1161,Hip-Hop
1162,Ska
1163,Alternative
1164,Electronic
1165,Children's Music
1166,Children's Music
1167,Children's Music
1168,Hip-Hop
1169,Blues
1170,Alternative
1171,Comedy
1172,Folk
1173,Electronic
1174,Comedy
1175,Ska
1176,Alternative
1177,Soul
1178,Movie
1179,Folk
1180,Movie
1181,Folk
1182,Folk
1183,Blues
1184,Alternative
1185,Comedy
1186,Electronic
1187,Electronic
1188,Hip-Hop
1189,Blues
1190,Movie
1191,Electronic
1192,Soul
1193,Electronic
1194,Movie
1195,Hip-Hop
1196,Electronic
1197,Folk
1198,Alternative
1199,Electronic
1200,Folk
1201,Blues
1202,Soul
1203,Movie
1204,Hip-Hop
1205,Alternative
1206,Electronic
1207,Electronic
1208,Ska
1209,Folk
1210,Children's Music
1211,Hip-Hop
1212,Movie
1213,Folk
1214,Folk
1215,Comedy
1216,Blues
1217,Alternative
1218,Electronic
1219,Comedy
1220,Folk
1221,Comedy
1222,Alternative
1223,Folk
1224,Comedy
1225,Comedy
1226,Ska
1227,Ska
1228,Blues
1229,Alternative
1230,Blues
1231,Alternative
1232,Hip-Hop
1233,Soul
1234,Children's Music
1235,Folk
1236,Blues
1237,Electronic
1238,Electronic
1239,Electronic
1240,Soul
1241,Ska
1242,Ska
1243,Alternative
1244,Movie
1245,Blues
1246,Hip-Hop
1247,Comedy
1248,Folk
1249,Soul
1250,Folk
1251,Alternative
1252,Ska
1253,Alternative
1254,Blues
1255,Electronic
1256,Folk
1257,Ska
1258,Movie
1259,Alternative
1260,Children's Music
1261,Soul
1262,Folk
1263,Electronic
1264,Blues
1265,Comedy
1266,Hip-Hop
1267,Hip-Hop
1268,Soul
1269,Folk
1270,Blues
1271,Comedy
1272,Folk
1273,Alternative
1274,Children's Music
1275,Blues
1276,Comedy
1277,Comedy
1278,Comedy
1279,Ska
1280,Alternative
1281,Soul
1282,Folk
1283,Blues
1284,Electronic
1285,Movie
1286,Soul
1287,Ska
1288,Electronic
1289,Hip-Hop
1290,Ska
1291,Hip-Hop
1292,Comedy
1293,Alternative
1294,Movie
1295,Hip-Hop
1296,Movie
1297,Blues
1298,Hip-Hop
1299,Blues
1300,Comedy
1301,Ska
1302,Ska
1303,Movie
1304,Ska
1305,Folk
1306,Comedy
1307,Children's Music
1308,Comedy
1309,Alternative
1310,Hip-Hop
1311,Folk
1312,Folk
1313,Blues
1314,Movie
1315,Ska
1316,Electronic
1317,Blues
1318,Folk
1319,Movie
1320,Alternative
1321,Electronic
1322,Children's Music
1323,Alternative
1324,Movie
1325,Folk
1326,Soul
1327,Movie
1328,Comedy
1329,Movie
1330,Ska
1331,Comedy
1332,Folk
1333,Movie
1334,Electronic
1335,Alternative
1336,Blues
1337,Soul
1338,Folk
1339,Folk
1340,Alternative
1341,Comedy
1342,Soul
1343,Folk
1344,Soul
1345,Ska
1346,Folk
1347,Movie
1348,Electronic
1349,Children's Music
1350,Comedy
1351,Hip-Hop
1352,Ska
1353,Children's Music
1354,Blues
1355,Ska
1356,Alternative
1357,Children's Music
1358,Comedy
1359,Soul
1360,Folk
1361,Electronic
1362,Movie
1363,Soul
1364,Ska
1365,Hip-Hop
1366,Soul
1367,Folk
1368,Blues
1369,Children's Music
1370,Comedy
1371,Soul
1372,Soul
1373,Alternative
1374,Electronic
1375,Electronic
1376,Folk
1377,Electronic
1378,Blues
1379,Folk
1380,Comedy
1381,Hip-Hop
1382,Soul
1383,Soul
1384,Children's Music
1385,Electronic
1386,Folk
1387,Electronic
1388,Soul
1389,Electronic
1390,Ska
1391,Electronic
1392,Alternative
1393,Movie
1394,Soul
1395,Ska
1396,Hip-Hop
1397,Folk
1398,Alternative
1399,Soul
1400,Folk
1401,Blues
1402,Folk
1403,Ska
1404,Folk
1405,Movie
1406,Movie
1407,Movie
1408,Folk
1409,Comedy
1410,Comedy
1411,Comedy
1412,Movie
1413,Movie
1414,Electronic
1415,Soul
1416,Folk
1417,Folk
1418,Movie
1419,Blues
1420,Blues
1421,Hip-Hop
1422,Alternative
1423,Blues
1424,Blues
1425,Ska
1426,Comedy
1427,Blues
1428,Hip-Hop
1429,Children's Music
1430,Blues
1431,Soul
1432,Movie
1433,Electronic
1434,Alternative
1435,Electronic
1436,Blues
1437,Comedy
1438,Movie
1439,Folk
1440,Blues
1441,Hip-Hop
1442,Electronic
1443,Blues
1444,Soul
1445,Blues
1446,Comedy
1447,Electronic
1448,Blues
1449,Electronic
1450,Children's Music
1451,Children's Music
1452,Alternative
1453,Hip-Hop
1454,Soul
1455,Children's Music
1456,Electronic
1457,Alternative
1458,Alternative
1459,Electronic
1460,Folk
1461,Ska
1462,Ska
1463,Soul
1464,Hip-Hop
1465,Folk
1466,Blues
1467,Electronic
1468,Blues
1469,Electronic
1470,Electronic
1471,Ska
1472,Folk
1473,Movie
1474,Children's Music
1475,Blues
1476,Ska
1477,Electronic
1478,Hip-Hop
1479,Hip-Hop
1480,Comedy
1481,Soul
1482,Folk
1483,Electronic
1484,Folk
1485,Blues
1486,Soul
1487,Blues
1488,Movie
1489,Blues
1490,Electronic
1491,Ska
1492,Hip-Hop
1493,Blues
1494,Hip-Hop
1495,Movie
1496,Blues
1497,Blues
1498,Children's Music
1499,Folk
1500,Movie
1501,Blues
1502,Blues
1503,Hip-Hop
1504,Hip-Hop
1505,Blues
1506,Comedy
1507,Soul
1508,Electronic
1509,Ska
1510,Folk
1511,Alternative
1512,Children's Music
1513,Soul
1514,Blues
1515,Electronic
1516,Ska
1517,Alternative
1518,Children's Music
1519,Comedy
1520,Children's Music
1521,Movie
1522,Blues
1523,Movie
1524,Hip-Hop
1525,Soul
1526,Alternative
1527,Hip-Hop
1528,Folk
1529,Blues
1530,Comedy
1531,Soul
1532,Folk
1533,Alternative
1534,Movie
1535,Blues
1536,Hip-Hop
1537,Comedy
1538,Folk
1539,Electronic
1540,Movie
1541,Hip-Hop
1542,Hip-Hop
1543,Children's Music
1544,Movie
1545,Hip-Hop
1546,Comedy
1547,Comedy
1548,Blues
1549,Children's Music
1550,Folk
1551,Soul
1552,Children's Music
1553,Alternative
1554,Folk
1555,Blues
1556,Ska
1557,Ska
1558,Movie
1559,Electronic
1560,Alternative
1561,Hip-Hop
1562,Comedy
1563,Ska
1564,Electronic
1565,Children's Music
1566,Movie
1567,Ska
1568,Movie
1569,Ska
1570,Soul
1571,Soul
1572,Comedy
1573,Movie
1574,Blues
1575,Movie
1576,Ska
1577,Children's Music
1578,Folk
1579,Blues
1580,Children's Music
1581,Hip-Hop
1582,Alternative
1583,Movie
1584,Folk
1585,Electronic
1586,Folk
1587,Folk
1588,Children's Music
1589,Folk
1590,Ska
1591,Blues
1592,Comedy
1593,Alternative
1594,Soul
1595,Blues
1596,Electronic
1597,Movie
1598,Movie
1599,Hip-Hop
1600,Children's Music
1601,Alternative
1602,Ska
1603,Ska
1604,Electronic
1605,Alternative
1606,Ska
1607,Folk
1608,Comedy
1609,Electronic
1610,Alternative
1611,Comedy
1612,Hip-Hop
1613,Hip-Hop
1614,Comedy
1615,Ska
1616,Ska
1617,Blues
1618,Movie
1619,Folk
1620,Comedy
1621,Hip-Hop
1622,Blues
1623,Folk
1624,Hip-Hop
1625,Ska
1626,Blues
1627,Folk
1628,Alternative
1629,Soul
1630,Electronic
1631,Soul
1632,Comedy
1633,Comedy
1634,Ska
1635,Electronic
1636,Comedy
1637,Folk
1638,Electronic
1639,Ska
1640,Ska
1641,Electronic
1642,Folk
1643,Hip-Hop
1644,Electronic
1645,Folk
1646,Folk
1647,Ska
1648,Hip-Hop
1649,Blues
1650,Alternative
1651,Comedy
1652,Alternative
1653,Alternative
1654,Movie
1655,Soul
1656,Folk
1657,Ska
1658,Children's Music
1659,Children's Music
1660,Children's Music
1661,Movie
1662,Blues
1663,Folk
1664,Alternative
1665,Movie
1666,Alternative
1667,Movie
1668,Ska
1669,Soul
1670,Soul
1671,Hip-Hop
1672,Hip-Hop
1673,Soul
1674,Ska
1675,Comedy
1676,Hip-Hop
1677,Comedy
1678,Hip-Hop
1679,Movie
1680,Folk
1681,Electronic
1682,Folk
1683,Electronic
1684,Ska
1685,Hip-Hop
1686,Comedy
1687,Hip-Hop
1688,Hip-Hop
1689,Comedy
1690,Soul
1691,Comedy
1692,Ska
1693,Hip-Hop
1694,Ska
1695,Electronic
1696,Electronic
1697,Folk
1698,Soul
1699,Children's Music
1700,Folk
1701,Alternative
1702,Ska
1703,Soul
1704,Soul
1705,Movie
1706,Folk
1707,Folk
1708,Folk
1709,Folk
1710,Comedy
1711,Blues
1712,Children's Music
1713,Ska
1714,Soul
1715,Ska
1716,Alternative
1717,Ska
1718,Comedy
1719,Comedy
1720,Comedy
1721,Comedy
1722,Children's Music
1723,Blues
1724,Ska
1725,Hip-Hop
1726,Ska
1727,Alternative
1728,Hip-Hop
1729,Hip-Hop
1730,Hip-Hop
1731,Folk
1732,Folk
1733,Ska
1734,Alternative
1735,Comedy
1736,Blues
1737,Comedy
1738,Hip-Hop
1739,Comedy
1740,Electronic
1741,Soul
1742,Hip-Hop
1743,Movie
1744,Ska
1745,Electronic
1746,Movie
1747,Folk
1748,Folk
1749,Blues
1750,Comedy
1751,Movie
1752,Electronic
1753,Blues
1754,Blues
1755,Hip-Hop
1756,Hip-Hop
1757,Ska
1758,Electronic
1759,Alternative
1760,Soul
1761,Ska
1762,Alternative
1763,Hip-Hop
1764,Folk
1765,Alternative
1766,Comedy
1767,Hip-Hop
1768,Alternative
1769,Movie
1770,Folk
1771,Folk
1772,Movie
1773,Folk
1774,Alternative
1775,Electronic
1776,Soul
1777,Ska
1778,Folk
1779,Blues
1780,Children's Music
1781,Comedy
1782,Movie
1783,Folk
1784,Folk
1785,Alternative
1786,Ska
1787,Comedy
1788,Movie
1789,Blues
1790,Ska
1791,Folk
1792,Ska
1793,Soul
1794,Soul
1795,Movie
1796,Soul
1797,Hip-Hop
1798,Blues
1799,Ska
1800,Ska
1801,Movie
1802,Folk
1803,Blues
1804,Children's Music
1805,Ska
1806,Children's Music
1807,Soul
1808,Blues
1809,Comedy
1810,Blues
1811,Alternative
1812,Hip-Hop
1813,Folk
1814,Children's Music
1815,Folk
1816,Ska
1817,Blues
1818,Ska
1819,Electronic
1820,Children's Music
1821,Comedy
1822,Children's Music
1823,Hip-Hop
1824,Hip-Hop
1825,Folk
1826,Electronic
1827,Folk
1828,Children's Music
1829,Alternative
1830,Electronic
1831,Soul
1832,Folk
1833,Hip-Hop
1834,Alternative
1835,Movie
1836,Alternative
1837,Folk
1838,Hip-Hop
1839,Alternative
1840,Movie
1841,Alternative
1842,Soul
1843,Hip-Hop
1844,Hip-Hop
1845,Hip-Hop
1846,Folk
1847,Children's Music
1848,Hip-Hop
1849,Soul
1850,Blues
1851,Folk
1852,Ska
1853,Electronic
1854,Blues
1855,Blues
1856,Blues
1857,Hip-Hop
1858,Alternative
1859,Hip-Hop
1860,Folk
1861,Blues
1862,Electronic
1863,Folk
1864,Alternative
1865,Blues
1866,Ska
1867,Electronic
1868,Folk
1869,Ska
1870,Electronic
1871,Folk
1872,Comedy
1873,Blues
1874,Hip-Hop
1875,Alternative
1876,Soul
1877,Folk
1878,Electronic
1879,Comedy
1880,Children's Music
1881,Folk
1882,Comedy
1883,Hip-Hop
1884,Folk
1885,Comedy
1886,Folk
1887,Children's Music
1888,Electronic
1889,Folk
1890,Hip-Hop
1891,Alternative
1892,Children's Music
1893,Movie
1894,Comedy
1895,Movie
1896,Soul
1897,Alternative
1898,Movie
1899,Ska
1900,Movie
1901,Comedy
1902,Ska
1903,Comedy
1904,Hip-Hop
